chemical formula,"lattice constant, a0","lattice mismatch, delta","valence electron concentration, vec","average displacement, <u>","displacement l21 norm, l21_norm_u",<u>/l21_norm_u,"local lattice displacement, lld","total occupied states, g_occ","total bonding states, g_bond",g_occ/g_bond,"Hartigan's dip, dip",epsilon_p
Cr18Mo18Ta18Ti18,3.1333013914005194,5.416339602893964,5.25,0.09383727152277327,6.756283549639676,0.013888888888888888,0.04513888888888889,3.6646336448479957,3.968751312222995,0.9233719516669198,0.01567097760451632,4.220045729258345
Cr18Mo18Ta18Ti18,3.131955673758127,5.416339602893964,5.25,0.1031745007345962,7.428564052890927,0.013888888888888888,0.04513888888888889,3.6810905563517426,4.001243865351744,0.919986554238214,0.0226043697968973,4.355991943835761
Cr18Mo18Ta18Ti18,3.1328737992734266,5.416339602893964,5.25,0.09367974589237964,6.7449417042513335,0.01388888888888889,0.045138888888888895,3.664626367795509,3.9657985305455092,0.9240576241000893,0.022084809367802914,4.19325305372513
Cr18Mo18Ta18Ti18,3.132382848199279,5.416339602893964,5.25,0.10775273243906633,7.758196735612776,0.013888888888888888,0.04513888888888889,3.6824744058315306,3.98584886908153,0.9238871133315432,0.020612971256536657,4.199897126660289
Cr18Mo18Ta18Ti18,3.133294986903899,5.416339602893964,5.25,0.09675917415153232,6.966660538910327,0.013888888888888888,0.04513888888888888,3.6509720430894173,3.955863365089418,0.9229267308141444,0.022830882181204493,4.237556230686096
Mo18Ta18Ti18V18,3.164795365327532,3.7562352695175383,5.0,0.08827335997095173,6.355681917908525,0.013888888888888888,0.04166666666666666,3.4851669590811816,3.9369129929561812,0.8852537420351296,0.01934356043274005,6.80664130453988
Mo18Ta18Ti18V18,3.165974524220367,3.7562352695175383,5.0,0.08923374815178765,6.424829866928711,0.01388888888888889,0.04166666666666667,3.4192213486458374,3.907899998395838,0.8749510862738045,0.01167092634858905,8.211540248592428
Mo18Ta18Ti18V18,3.165238213282855,3.7562352695175383,5.0,0.08478568402538797,6.104569249827934,0.013888888888888888,0.04166666666666666,3.503662781924834,3.973956283299834,0.8816560958782151,0.01792426334277072,7.249306160638298
Mo18Ta18Ti18V18,3.1658604460442046,3.7562352695175383,5.0,0.08280492563744375,5.9619546458959505,0.013888888888888888,0.041666666666666664,3.473594736803821,3.953211230041321,0.8786767351077046,0.013855474722381429,7.653821902504205
Mo18Ta18Ti18V18,3.1662568369700765,3.7562352695175383,5.0,0.08235724987665659,5.9297219911192744,0.013888888888888888,0.041666666666666664,3.5458000681893975,3.207194240939399,1.1055769628567367,0.0157517503498508,
Mo18Nb18Ti18Zr18,3.314794359081934,5.123564489224024,4.75,0.14602201719910013,10.51358523833521,0.013888888888888888,0.03819444444444444,2.9844158826187543,3.6060391628687536,0.8276160484747835,0.023241680919211784,22.106949762373915
Mo18Nb18Ti18Zr18,3.3133975354508896,5.123564489224024,4.75,0.14035706140049614,10.105708420835722,0.01388888888888889,0.03819444444444445,2.901352175823795,2.787598106573795,1.040807198491684,0.016177755399997336,
Mo18Nb18Ti18Zr18,3.3128105024641816,5.123564489224024,4.75,0.13233983901406723,9.528468409012842,0.013888888888888888,0.03819444444444444,2.9937910224404973,3.589960622165498,0.8339342231098387,0.020458924991675356,19.363168583111474
Mo18Nb18Ti18Zr18,3.3143118841849355,5.123564489224024,4.75,0.13153276165447203,9.470358839121985,0.01388888888888889,0.03819444444444445,2.9357783100421213,3.556336999792121,0.8255062189589251,0.01659716019556628,23.096234055918103
Mo18Nb18Ti18Zr18,3.3138735769796654,5.123564489224024,4.75,0.1319922279050502,9.503440409163614,0.013888888888888888,0.03819444444444444,2.95092540188931,3.55457358971431,0.8301770458285781,0.014976496108961679,20.95587571052056
Mo39Re15,3.1404678795224545,0.6470511836515642,6.277777777777778,0.04796949510534287,2.5903527356885148,0.018518518518518517,0.07921810699588477,4.439975253854234,3.7277717528542342,1.191053408904311,0.020980991615981003,
Mo39Re15,3.1407536271943983,0.6470511836515642,6.277777777777778,0.04802990244508326,2.593614732034496,0.018518518518518517,0.07921810699588477,4.441836501333429,3.7317267185334284,1.1902898674957298,0.020414743493716515,
Mo39Re15,3.140742304405249,0.6470511836515642,6.277777777777778,0.047464020511985304,2.5630571076472064,0.018518518518518517,0.07921810699588477,4.431743972776062,3.720544555109396,1.191154656833764,0.01847139226533668,
Mo39Re15,3.140241806773442,0.6470511836515642,6.277777777777778,0.04772718343243849,2.5772679053516785,0.018518518518518517,0.07921810699588476,4.42567116928455,3.711369438251218,1.1924631171640807,0.018594875110248456,
Mo39Re15,3.1406574079340723,0.6470511836515642,6.277777777777778,0.0478009287450272,2.5812501522314686,0.01851851851851852,0.07921810699588477,4.4377486676738815,3.7191293777472154,1.1932224499170165,0.01934789051661084,
Cr18Nb18Ti18V18Zr18,3.209731166623955,7.787083024937093,4.8,0.21073958927773517,18.966563034996167,0.01111111111111111,0.031111111111111107,3.1655618754283465,3.7381975094283475,0.8468150405226798,0.021392290537857694,14.713198704032038
Cr18Nb18Ti18V18Zr18,3.209881044859047,7.787083024937093,4.8,0.22192994445954375,19.973695001358937,0.011111111111111112,0.03111111111111111,3.138480154712138,3.76210246941214,0.8342356914065001,0.025730952086452853,19.240210399062562
Cr18Nb18Ti18V18Zr18,3.2113339869669595,7.787083024937093,4.8,0.2331937536303405,20.987437826730645,0.011111111111111112,0.031111111111111114,3.1540034108555077,3.772250811155508,0.8361064968236774,0.023901423676066513,18.492912155752492
Cr18Nb18Ti18V18Zr18,3.2098498937456195,7.787083024937093,4.8,0.22006787601284614,19.806108841156153,0.011111111111111112,0.03111111111111111,3.1053081201092767,3.6700589296092763,0.846119416518436,0.02121158334489056,14.934120512361915
Cr18Nb18Ti18V18Zr18,3.21019133715617,7.787083024937093,4.8,0.24493939968797068,22.044545971917362,0.011111111111111112,0.031111111111111107,3.0973060862623916,3.6949032127623918,0.838264470788878,0.02053463256412956,17.664053509646692
Nb18Ta18Ti18V18,3.2187871595046977,3.7389677636349936,4.75,0.101995322379112,7.3436632112960645,0.013888888888888888,0.03819444444444445,3.092742426002255,3.743228447551005,0.8262232640451511,0.026784247613856036,22.755808144471303
Nb18Ta18Ti18V18,3.218950207707357,3.7389677636349936,4.75,0.10430648071168126,7.510066611241051,0.01388888888888889,0.03819444444444444,3.103695866921864,3.7633688893718644,0.8247121018848341,0.015033131725927122,23.478355580957214
Nb18Ta18Ti18V18,3.2179679760832736,3.7389677636349936,4.75,0.09249898458615816,6.659926890203387,0.01388888888888889,0.03819444444444444,3.1410522487855514,3.814677912760551,0.8234121780710132,0.01741459232483037,24.115550622342198
Nb18Ta18Ti18V18,3.218554092633486,3.7389677636349936,4.75,0.09900421721469357,7.128303639457937,0.01388888888888889,0.03819444444444445,3.1259932974065823,3.7920270821690814,0.824359433535079,0.015100166337790658,23.649786933567157
Nb18Ta18Ti18V18,3.2190352200344603,3.7389677636349936,4.75,0.09444440235611763,6.799996969640469,0.01388888888888889,0.03819444444444444,3.1342937699127646,3.7999506557752643,0.8248248605936983,0.013388298864627201,23.423768881702927
Hf10Mo14Nb10Ti10Zr10,3.344017851822484,5.566009678438314,4.703703703703703,0.15686727992981397,8.470833116209954,0.018518518518518517,0.05006858710562414,2.8498472040251475,3.6039795205251477,0.7907501104806186,0.031944684915323214,45.415589347287096
Hf10Mo14Nb10Ti10Zr10,3.3422074993163386,5.566009678438314,4.703703703703703,0.156891852812282,8.472160051863227,0.018518518518518517,0.05006858710562413,2.8352344662872757,3.5816064809539423,0.791609709599399,0.039345912434617075,44.71224843879645
Hf10Mo14Nb10Ti10Zr10,3.3410477278699484,5.566009678438314,4.703703703703703,0.156668834808479,8.460117079657866,0.018518518518518517,0.05006858710562414,2.858953681388073,3.5992269435547404,0.7943243719342844,0.038806617128109344,42.545599371400385
Hf10Mo14Nb10Ti10Zr10,3.3406109347315986,5.566009678438314,4.703703703703703,0.14964734952813655,8.080956874519373,0.01851851851851852,0.05006858710562414,2.8262824189648614,3.586084758964862,0.788124823848469,0.031580721679050086,47.61585437034046
Hf10Mo14Nb10Ti10Zr10,3.3431965509261268,5.566009678438314,4.703703703703703,0.14840737658449385,8.013998335562668,0.018518518518518517,0.05006858710562413,2.855632140942985,3.5943925734429847,0.7944686292871014,0.030215972437957647,42.43276071928085
Mo18Nb18Ta18Ti18W18,3.2268130670238855,2.51819666461197,5.2,0.06141924450224526,5.527732005202073,0.011111111111111112,0.03555555555555556,2.855632140942985,3.5943925734429847,0.7944686292871014,0.030215972437957647,42.43276071928085
Mo18Nb18Ta18Ti18W18,3.2267077851589168,2.51819666461197,5.2,0.051546294468114005,4.63916650213026,0.011111111111111112,0.03555555555555556,3.5909390542258595,4.16044154618586,0.8631148916195928,0.017159654892507207,10.412705396514866
Mo18Nb18Ta18Ti18W18,3.2261218778194944,2.51819666461197,5.2,0.056604134830444436,5.0943721347399995,0.01111111111111111,0.035555555555555556,3.500436682525996,4.011737616825996,0.8725487598801313,0.02115881493619201,8.603570809735174
Mo18Nb18Ta18Ti18W18,3.225825977610974,2.51819666461197,5.2,0.054548292657146065,4.909346339143146,0.011111111111111112,0.03555555555555556,3.5635611581567828,3.901207701656782,0.9134507646551078,0.018381951361184343,4.645101711974348
Mo18Nb18Ta18Ti18W18,3.2255464204998727,2.51819666461197,5.2,0.05222803866104986,4.700523479494487,0.011111111111111112,0.035555555555555556,3.549499536742366,4.044672552822366,0.8775740162860727,0.018922407512513558,7.812727185375479
Mo6Nb14Ti14V6Zr14,3.3147270747833137,5.6355878801333885,4.592592592592593,0.17689508430745193,9.552334552602405,0.018518518518518517,0.04801097393689986,2.738535489990406,3.5682674664904064,0.767469231414962,0.0294014012363646,67.83045150516045
Mo6Nb14Ti14V6Zr14,3.3128053078674395,5.6355878801333885,4.592592592592593,0.16707891275638515,9.022261288844797,0.01851851851851852,0.04801097393689986,2.742474837025646,3.5761125921923127,0.7668871620578338,0.025872247977629187,68.47876434162754
Mo6Nb14Ti14V6Zr14,3.3148887457822536,5.6355878801333885,4.592592592592593,0.17039512819726343,9.201336922652226,0.018518518518518517,0.04801097393689986,2.7384922322764305,3.5793731107764297,0.7650759357921205,0.02775077663668436,70.52507669746228
Mo6Nb14Ti14V6Zr14,3.3127259216821208,5.6355878801333885,4.592592592592593,0.16026516918242406,8.6543191358509,0.018518518518518517,0.04801097393689986,2.7355671580335796,3.581862897866913,0.7637274893080572,0.03217719410889383,72.07722261119306
Mo6Nb14Ti14V6Zr14,3.3158736394962167,5.6355878801333885,4.592592592592593,0.17298606681181528,9.341247607838024,0.01851851851851852,0.04801097393689986,2.7469447989924682,3.586039091159135,0.7660108351201934,0.03203386875877651,69.4633440671696
Hf18Ta18Ti18Zr18,3.426597839161347,4.260916604707621,4.25,0.2548223456293677,18.347208885314473,0.013888888888888888,0.03125,2.394766304312628,5.442896876575128,0.4399800985793256,0.025341798084503857,1624.7644519650803
Hf18Ta18Ti18Zr18,3.426773443669227,4.260916604707621,4.25,0.23162281435596796,16.676842633629693,0.013888888888888888,0.03125,2.4351373058988646,5.334666853148865,0.4564741103676398,0.021217158873639484,1467.404017798397
Hf18Ta18Ti18Zr18,3.4258612666180195,4.260916604707621,4.25,0.2522560802308772,18.162437776623158,0.01388888888888889,0.03125,2.4504095876717833,3.3385837935467837,0.7339667772928838,0.020553269070765306,112.98336134073725
Hf18Ta18Ti18Zr18,3.422846131541161,4.260916604707621,4.25,0.22753167873835048,16.382280869161235,0.013888888888888888,0.03125,2.3327070769335134,5.660649389683514,0.4120917789370337,0.02323897394888409,1915.9099950696254
Hf18Ta18Ti18Zr18,3.424966577744845,4.260916604707621,4.25,0.23300288516517753,16.776207731892782,0.013888888888888888,0.03125,2.452601249202045,3.244657052077044,0.7558892079617565,0.028752252118422347,81.59512921793976
Hf18Mo18Nb18Ti18Zr18,3.3632629970030354,5.382525414489416,4.6,0.19999088468198392,17.999179621378552,0.011111111111111112,0.028888888888888884,2.7370821324916537,3.3907104463816538,0.8072296870446399,0.032129064467193894,33.333075502856445
Hf18Mo18Nb18Ti18Zr18,3.361541166140492,5.382525414489416,4.6,0.16734049557550393,15.060644601795353,0.011111111111111112,0.028888888888888888,2.7617510644239274,3.4239779629839275,0.8065913666153146,0.028864819643410804,33.74810548463029
Hf18Mo18Nb18Ti18Zr18,3.363757275714267,5.382525414489416,4.6,0.1801031034073382,16.209279306660438,0.011111111111111112,0.028888888888888888,2.737983942668394,0.4141075141683941,6.611770733421202,0.030453718958810234,
Hf18Mo18Nb18Ti18Zr18,3.3624304700078778,5.382525414489416,4.6,0.1820816611663239,16.38734950496915,0.011111111111111112,0.028888888888888884,2.7445059139618877,3.388776328361888,0.8098811039820275,0.030644357735262154,31.652557781069845
Hf18Mo18Nb18Ti18Zr18,3.362561441141553,5.382525414489416,4.6,0.17991223666132553,16.192101299519297,0.011111111111111112,0.028888888888888884,2.761704146379612,3.4010154295796124,0.8120234099381832,0.027737016666031657,30.34506802809301
Cr18Nb18Ti18Zr18,3.260893159488213,7.8403042849778855,4.75,0.21883667334719284,15.756240480997885,0.013888888888888888,0.03819444444444444,3.0263126095769652,3.723701426851965,0.8127162365258227,0.023302378970836177,29.931704378164795
Cr18Nb18Ti18Zr18,3.2673656797051995,7.8403042849778855,4.75,0.25763135710694157,18.549457711699795,0.013888888888888888,0.03819444444444444,2.91348247088762,3.5227411673876197,0.8270498263851127,0.017497386959943427,22.36877408829787
Cr18Nb18Ti18Zr18,3.2612241967158004,7.8403042849778855,4.75,0.21174223586562077,15.245440982324695,0.01388888888888889,0.03819444444444445,2.992059591221526,5.755624496471526,0.519849686694433,0.018772431010786052,957.8534185662666
Cr18Nb18Ti18Zr18,3.2598259123305544,7.8403042849778855,4.75,0.20703546467632256,14.906553456695224,0.013888888888888888,0.03819444444444445,2.9711555018128126,5.505305234862813,0.5396895131259423,0.017107483273685296,827.0938090439377
Cr18Nb18Ti18Zr18,3.2634883161831034,7.8403042849778855,4.75,0.24233124899905936,17.447849927932275,0.013888888888888888,0.03819444444444444,2.9614528396202964,3.739197749995297,0.7920021987668401,0.021602016279256633,44.39388410635911
Mo18Nb18Ti18,3.224877320363624,2.471545891673911,5.0,0.08108371896267418,4.378520823984405,0.01851851851851852,0.05555555555555556,3.3037827108850673,3.8671685013850663,0.8543156859344979,0.020118703476193645,12.53293272189876
Mo18Nb18Ti18,3.2232941240766575,2.471545891673911,5.0,0.07615115334268771,4.112162280505136,0.01851851851851852,0.05555555555555556,3.311791646728536,3.8676264777285363,0.8562852865444124,0.024524834781301963,12.019058103373027
Mo18Nb18Ti18,3.222231820693363,2.471545891673911,5.0,0.07274351995405105,3.928150077518757,0.018518518518518517,0.05555555555555555,3.304834289621188,3.852640858954522,0.8578101127541926,0.020306664746679897,11.637175757796285
Mo18Nb18Ti18,3.223921449559163,2.471545891673911,5.0,0.07552479798011659,4.0783390909262955,0.01851851851851852,0.055555555555555566,3.304338348304153,3.8576295948041524,0.8565722206079017,0.021013650423913656,11.946145216088553
Mo18Nb18Ti18,3.222673379844554,2.471545891673911,5.0,0.07238621026181864,3.9088553541382067,0.018518518518518517,0.05555555555555556,3.3037336419109224,3.855073860410922,0.8569832282172589,0.01989612753858645,11.842556995057748
Hf10Mo10Nb10Ti14Zr10,3.353405651779775,5.217538551197913,4.555555555555555,0.17912439059106045,9.672717091917264,0.01851851851851852,0.047325102880658436,2.7106498614181285,3.5893625975847954,0.755189755206695,0.03262781615574954,82.4863705271473
Hf10Mo10Nb10Ti14Zr10,3.3547775449963333,5.217538551197913,4.555555555555555,0.17444859269973684,9.420224005785789,0.018518518518518517,0.047325102880658436,2.698034949955675,3.576842687455675,0.7543062934855754,0.0321392989067484,83.62206978626818
Hf10Mo10Nb10Ti14Zr10,3.3524982809262247,5.217538551197913,4.555555555555555,0.17772099661781993,9.596933817362276,0.01851851851851852,0.047325102880658436,2.682431767380139,3.559470833713473,0.7536040868697471,0.033406481493194785,84.53275606766874
